"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y21","21","2020","2020",0.9998687,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y6","6","2020","2020",6,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y6","6","2020","2020",0.99994,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y2","2","2020","2020",80.314,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y13","13","2020","2020",10,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y18","18","2020","2020",99561,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y21","21","2020","2020",99488,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y13","13","2020","2020",71.751,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y13","13","2020","2020",0.9998908,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y18","18","2020","2020",99550,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y21","21","2020","2020",99474,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y2","2","2020","2020",12,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y20","20","2020","2020",0.9996108,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y6","6","2020","2020",99643,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y2","2","2020","2020",0.9998925,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y6","6","2020","2020",99647,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y20","20","2020","2020",0.38292,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y7","7","2020","2020",0.9999434,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y20","20","2020","2020",99584,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y14","14","2020","2020",99620,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y7","7","2020","2020",99639,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y20","20","2020","2020",26,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y7","7","2020","2020",6,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y7","7","2020","2020",99669,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y14","14","2020","2020",0.08243,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y19","19","2020","2020",99605,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y7","7","2020","2020",99635,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y14","14","2020","2020",99614,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y20","20","2020","2020",0.9997353,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y7","7","2020","2020",99666,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y14","14","2020","2020",0.9998597,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y14","14","2020","2020",0.999886,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y14","14","2020","2020",70.756,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y7","7","2020","2020",77.723,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y14","14","2020","2020",10,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y7","7","2020","2020",7,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y7","7","2020","2020",0.9999315,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y7","7","2020","2020",0.05806,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y14","14","2020","2020",12,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y7","7","2020","2020",6,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y14","14","2020","2020",99653,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y7","7","2020","2020",99699,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y14","14","2020","2020",0.12063,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y7","7","2020","2020",0.9999373,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y14","14","2020","2020",66.125,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y14","14","2020","2020",99657,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y7","7","2020","2020",99702,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y14","14","2020","2020",8,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y7","7","2020","2020",0.0695,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y14","14","2020","2020",0.10203,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y7","7","2020","2020",73.087,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y14","14","2020","2020",99584,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y19","19","2020","2020",0.9996308,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y7","7","2020","2020",0.06393,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y20","20","2020","2020",0.13621,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y14","14","2020","2020",68.388,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y14","14","2020","2020",0.9999139,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y14","14","2020","2020",99578,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y7","7","2020","2020",75.352,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y23","23","2020","2020",27,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y5","5","2020","2020",79.713,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y19","19","2020","2020",25,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y5","5","2020","2020",0.06974,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y22","22","2020","2020",0.9996003,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y5","5","2020","2020",8,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y23","23","2020","2020",0.9997167,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y16","16","2020","2020",99640,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y19","19","2020","2020",99598,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y23","23","2020","2020",99544,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y22","22","2020","2020",0.9997282,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y16","16","2020","2020",64.144,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y5","5","2020","2020",0.999921,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y23","23","2020","2020",99551,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y19","19","2020","2020",0.999744,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y5","5","2020","2020",7,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y22","22","2020","2020",27,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y22","22","2020","2020",99564,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y5","5","2020","2020",0.9999274,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y22","22","2020","2020",0.39747,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y5","5","2020","2020",99711,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y16","16","2020","2020",11,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y22","22","2020","2020",99558,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y19","19","2020","2020",0.35559,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y23","23","2020","2020",0.40203,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y5","5","2020","2020",99715,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y19","19","2020","2020",61.194,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y23","23","2020","2020",57.284,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y23","23","2020","2020",59.506,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y19","19","2020","2020",0.24927,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y23","23","2020","2020",0.27566,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y22","22","2020","2020",58.262,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y19","19","2020","2020",63.441,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y5","5","2020","2020",75.076,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y22","22","2020","2020",0.26793,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y23","23","2020","2020",14,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y5","5","2020","2020",0.07986,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y19","19","2020","2020",99476,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y23","23","2020","2020",99324,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y22","22","2020","2020",13,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y19","19","2020","2020",0.9998633,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y23","23","2020","2020",0.9998534,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y19","19","2020","2020",99458,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y23","23","2020","2020",99304,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y5","5","2020","2020",0.07493,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y19","19","2020","2020",14,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y22","22","2020","2020",60.49,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y22","22","2020","2020",0.9998629,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y5","5","2020","2020",7,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y5","5","2020","2020",99654,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y19","19","2020","2020",99539,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y22","22","2020","2020",99363,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y22","22","2020","2020",99344,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y5","5","2020","2020",77.341,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y23","23","2020","2020",99435,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y5","5","2020","2020",0.9999341,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y5","5","2020","2020",99651,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y22","22","2020","2020",99461,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y22","22","2020","2020",99448,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y23","23","2020","2020",99421,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y19","19","2020","2020",0.13726,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y19","19","2020","2020",99526,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y23","23","2020","2020",0.14267,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y5","5","2020","2020",99684,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y23","23","2020","2020",0.9995869,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y22","22","2020","2020",62.818,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y5","5","2020","2020",99680,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y22","22","2020","2020",39,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y22","22","2020","2020",0.13157,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y19","19","2020","2020",65.792,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y23","23","2020","2020",61.826,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y19","19","2020","2020",35,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y23","23","2020","2020",40,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y28","28","2020","2020",99469,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y31","31","2020","2020",99402,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y24","24","2020","2020",99537,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y31","31","2020","2020",0.50241,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y34","34","2020","2020",48.705,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y28","28","2020","2020",0.9996749,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y16","16","2020","2020",99634,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y24","24","2020","2020",29,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y24","24","2020","2020",99530,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y24","24","2020","2020",0.9997019,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y34","34","2020","2020",0.45662,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y28","28","2020","2020",33,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y28","28","2020","2020",52.404,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y16","16","2020","2020",0.20949,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y34","34","2020","2020",0.9996713,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y26","26","2020","2020",32,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y24","24","2020","2020",0.4242,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y34","34","2020","2020",98810,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y26","26","2020","2020",99505,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y28","28","2020","2020",99460,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y26","26","2020","2020",0.9996743,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y34","34","2020","2020",32,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y28","28","2020","2020",0.46629,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y24","24","2020","2020",56.307,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y34","34","2020","2020",98781,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y26","26","2020","2020",0.45815,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y31","31","2020","2020",22,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y28","28","2020","2020",0.32839,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y31","31","2020","2020",0.36685,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y16","16","2020","2020",0.16191,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y31","31","2020","2020",51.645,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y34","34","2020","2020",99066,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y24","24","2020","2020",0.29085,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y26","26","2020","2020",99496,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y16","16","2020","2020",66.404,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y16","16","2020","2020",99556,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y34","34","2020","2020",0.31994,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y28","28","2020","2020",0.9998155,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y31","31","2020","2020",98968,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y24","24","2020","2020",0.999841,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y24","24","2020","2020",58.522,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y24","24","2020","2020",99284,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y34","34","2020","2020",99044,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y28","28","2020","2020",18,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y26","26","2020","2020",54.355,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y31","31","2020","2020",0.99976,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y16","16","2020","2020",99546,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y24","24","2020","2020",15,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y26","26","2020","2020",0.32227,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y31","31","2020","2020",98943,,
